id,NumeroAdquisicion,DescripcionAdquisicion,NombreUnidadCompra,NombreDependencia,Estado,nnc,IdEmpresa,modalidad,MontoRef,fecha,link
1713,2020-0-12-224-09-EM-009729,GORRO PARA VARONES PARA PROTECCION,MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDI0MzQx,Adjudicacion Global,0.0,22-10-2020 12:25 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009729&esap=1&nnc=0&it=1
1714,2020-0-12-224-09-EM-009738,"JERINGUILLA DE 10 - 12 ML, CON AGUJA 21 G X 1 1/2"" DESECHABLE ESTERIL DE POLIPROPILENO, PUNTA DE ROSCA GRADUACIONES DE 0.2 ML, CON AGUJA MONTADA FACIL DE DESENROSCAR.",MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDI0PTQ3,Adjudicacion Global,0.0,22-10-2020 11:57 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009738&esap=1&nnc=0&it=1
1715,2020-0-12-14-08-EM-018933,20-1795***R.1-OVEROL DE ALTA PROTECCION TALLA M.***R.2-OVEROL DE ALTA PROTECCION TALLA L.***R.3- OVEROL DE ALTA PROTECCION TALLA XL.***R.4-OVEROL DE ALTA PROTECCION TALLA XXL PUÑOS Y TOBILLOS ELASTICO,MINISTERIO DE SALUD/Compras (H. SANTO TOMÁS),HOSPITAL SANTO TOMÁS,Autorizado,0,NTwwMTYzNFs2NjwyMVs2MDA0PD09,Adjudicacion Global,0.0,22-10-2020 11:27 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-14-08-EM-018933&esap=1&nnc=0&it=1
1716,2020-0-12-99-08-EM-009526,"HSMA REQ-SC-5379-COVID-19
FILTRO DE ALTA EFICACIA (HEPA)",MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDU1NDEx,Adjudicacion Global,0.0,22-10-2020 10:42 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009526&esap=1&nnc=0&it=1
1717,2020-0-12-012-07-EM-002594,REQ  234-20 COMPRA DE MATERIALES MEDICO QUIRURGICO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDI9Njc8,Adjudicacion Global,0.0,22-10-2020 10:09 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002594&esap=1&nnc=0&it=1
1718,2020-0-12-012-07-EM-002589,REQ 234-20 COMPRA DE MATERIALES MEDICO QUIRURGICO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDIzMTc8,Adjudicacion Global,0.0,22-10-2020 10:09 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002589&esap=1&nnc=0&it=1
1719,2020-0-12-224-09-EM-009742,CONECTOR PARA BOMBA DE INFUSION CON FILTRO REQ.525,MINISTERIO DE SALUD/DEP. DE COMPRAS(H. LUIS CHICHO FABREGA),HOSPITAL LUIS CHICHO FABREGA,Autorizado,0,NTwwMTYzNFs2Nj09PFs2MDI1NDQ3,Adjudicacion Global,0.0,22-10-2020 09:51 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-224-09-EM-009742&esap=1&nnc=0&it=1
1720,2020-2-66-0-08-EM-017244,COMPRA DE EQUIPO DE VIDEO INSPECCION,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDM1NzYw,Adjudicacion Global,0.0,21-10-2020 04:55 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-08-EM-017244&esap=1&nnc=0&it=1
1721,2020-1-10-0-08-EM-386919,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VALVULA DE EXHALACIÓN KN 95 REQUISICIÓN No.10088477-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0MTY3,Adjudicacion Global,0.0,21-10-2020 01:42 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386919&esap=1&nnc=0&it=1
1722,2020-1-10-0-08-EM-386853,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN 95 REQUISICIÓN No.10088473-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0Njc9,Adjudicacion Global,0.0,21-10-2020 01:42 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386853&esap=1&nnc=0&it=1
1723,2020-1-10-0-09-EM-386951,SERVICIO DE DESINFECCIÓN INTELIGENTE POR NEBULIZACIÓN PARA EL HOSPITAL DR. EZEQUIEL ABADÍA DE SONÁ REQUISICIÓN No.10088446-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0MzQ1,Adjudicacion Global,0.0,21-10-2020 01:41 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-09-EM-386951&esap=1&nnc=0&it=1
1724,2020-0-18-01-04-EM-049764,SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA (PLAN DE ACUARTELAMIENTO GENERAL) 4TO PAGO VOLCAN INN,Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjAzNDcwMg==,Adjudicacion Global,0.0,21-10-2020 11:38 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-04-EM-049764&esap=1&nnc=0&it=1
1725,2020-0-18-01-05-EM-049771,"SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN DE LOS MIEMBROS DE LA FUERZA PÚBLICA
(PLAN DE ACUARTELAMIENTO GENERAL) 4TO PAGO CROWN DARIÉN",Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjAzNDE0PQ==,Adjudicacion Global,0.0,21-10-2020 11:37 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-05-EM-049771&esap=1&nnc=0&it=1
1726,2020-2-66-0-08-EM-017236,REGISTRADORES DE PRESION,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDM0MD0w,Adjudicacion Global,0.0,21-10-2020 11:18 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-08-EM-017236&esap=1&nnc=0&it=1
1727,2020-2-66-0-09-EM-017222,COMPRA DE MICROSCOPIO INVERTIDO,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDI9MDE1,Adjudicacion Global,0.0,21-10-2020 10:48 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-09-EM-017222&esap=1&nnc=0&it=1
1728,2020-2-66-0-06-EM-017227,MANTENIMIENTO DE MAQUINARIA EXCAVADORA Y OTROS,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDI9MzM3,Adjudicacion Global,0.0,21-10-2020 10:47 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-06-EM-017227&esap=1&nnc=0&it=1
1729,2020-1-10-0-08-EM-386825,"KIT DE PRUEBAS RÁPIDAS PARA LA DETECCIÓN CUALITATIVA DE ANTICUERPOS IGM/IGG ESPECIFICICOS DE CORONAVIRUS COVID-19, CTNI: 107842, REQUISICIÓN N°10088456-08-21.",CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0NTYw,Adjudicacion Global,0.0,21-10-2020 09:35 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386825&esap=1&nnc=0&it=1
1730,2020-1-10-0-08-EM-386826,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN 95 REQUISICIÓN No.10088476-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0NTY8,Adjudicacion Global,0.0,21-10-2020 09:32 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386826&esap=1&nnc=0&it=1
1731,2020-1-10-0-08-EM-386814,"KIT DE PRUEBAS RÁPIDAS PARA LA DETECCIÓN CUALITATIVA DE ANTICUERPOS IGM/IGG ESPECIFICICOS DE CORONAVIRUS COVID-19, CTNI: 107842, REQUISICIÓN N°10088454-08-21.",CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0NDM9,Adjudicacion Global,0.0,21-10-2020 09:32 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386814&esap=1&nnc=0&it=1
1732,2020-1-10-0-08-EM-386808,"KIT DE PRUEBAS RÁPIDAS PARA LA DETECCIÓN CUALITATIVA DE ANTICUERPOS IGM/IGG ESPECIFICICOS DE CORONAVIRUS COVID-19, CTNI: 107842, REQUISICIÓN N°10088455-08-21.",CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0NDA8,Adjudicacion Global,0.0,21-10-2020 09:32 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386808&esap=1&nnc=0&it=1
1733,2020-1-10-0-08-EM-386801,"KIT DE PRUEBAS RÁPIDAS PARA LA DETECCIÓN CUALITATIVA DE ANTICUERPOS IGM/IGG ESPECIFICICOS DE CORONAVIRUS COVID-19, CTNI: 107842, REQUISICIÓN N°10088453-08-21.",CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDM0NDUz,Adjudicacion Global,0.0,21-10-2020 09:31 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386801&esap=1&nnc=0&it=1
1734,2020-1-10-0-08-EM-386789,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN 95 REQUISICIÓN No.10088471-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI9PTEw,Adjudicacion Global,0.0,21-10-2020 09:31 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386789&esap=1&nnc=0&it=1
1735,2020-1-10-0-08-EM-386692,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN 95 REQUISICIÓN No.10088472-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI9MDM9,Adjudicacion Global,0.0,20-10-2020 05:42 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386692&esap=1&nnc=0&it=1
1736,2020-1-10-0-08-EM-386622,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN95 REQUISICIÓN No.10088470-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI9NjE1,Adjudicacion Global,0.0,20-10-2020 05:42 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386622&esap=1&nnc=0&it=1
1737,2020-1-10-0-08-EM-386608,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN95 REQUISICIÓN No.10088475-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI9NT03,Adjudicacion Global,0.0,20-10-2020 05:42 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386608&esap=1&nnc=0&it=1
1738,2020-1-10-0-08-EM-386597,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088468-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI9NTYy,Adjudicacion Global,0.0,20-10-2020 05:42 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386597&esap=1&nnc=0&it=1
1739,2020-1-10-0-08-EM-386583,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088469-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI9NDIx,Adjudicacion Global,0.0,20-10-2020 05:42 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386583&esap=1&nnc=0&it=1
1740,2020-0-12-203-03-EM-006083,EQUIPO DE ULTRASONIDO DOPPLER COLOR NIVEL BASICO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(REG. SALUD DE COLON),REGIONAL DE SALUD DE COLON,Autorizado,0,NTwwMTYzNFs2Nj08M1s2MDI9MDc9,Adjudicacion Global,0.0,20-10-2020 03:09 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-203-03-EM-006083&esap=1&nnc=0&it=1
1741,2020-2-66-0-15-EM-017221,UNION MEC. UNIVERSAL 4'' P/ DIF. RANGOS,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDI9NzMx,Adjudicacion Global,0.0,20-10-2020 02:56 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-15-EM-017221&esap=1&nnc=0&it=1
1742,2020-0-12-012-07-EM-002591,REQ 216-20 COMPRA DE MATERIALES DE MEDICO QUIRURGICO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDI8MTEy,Adjudicacion Global,0.0,20-10-2020 01:53 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002591&esap=1&nnc=0&it=1
1743,2020-0-12-012-07-EM-002590,REQ 216-20 COMPRA DE MATERIALES DE MEDICO QUIRURGICO,MINISTERIO DE SALUD/DEPARTAMENTO DE COMPRAS(H. REGIONAL DE AZUERO ANITA MORENO),HOSPITAL REGIONAL DE AZUERO ANITA MORENO,Autorizado,0,NTwwMTYzNFs2NjM9M1s2MDI8NDYz,Adjudicacion Global,0.0,20-10-2020 01:52 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-012-07-EM-002590&esap=1&nnc=0&it=1
1744,2020-0-12-14-08-EM-018979,"REQUISICION 20-1747
MEDIO DE TRANSPORTE UNIVERSAL PARA VIRUS, CLAMIDIA, MICOPLASMA Y UREAPLASMA.  FT 62773",MINISTERIO DE SALUD/Compras (H. SANTO TOMÁS),HOSPITAL SANTO TOMÁS,Autorizado,0,NTwwMTYzNFs2NjwyMVs2MDAxPDUy,Adjudicacion Global,0.0,20-10-2020 11:55 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-14-08-EM-018979&esap=1&nnc=0&it=1
1745,2020-1-10-0-08-EM-386565,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA EXHALACIÓN KN-95 REQUISICIÓN No.10088474-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8PTIy,Adjudicacion Global,0.0,20-10-2020 11:31 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386565&esap=1&nnc=0&it=1
1746,2020-1-10-0-08-EM-386550,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088460-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8PDE2,Adjudicacion Global,0.0,20-10-2020 10:50 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386550&esap=1&nnc=0&it=1
1747,2020-1-10-0-08-EM-386479,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088464-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8MDM1,Adjudicacion Global,0.0,20-10-2020 10:50 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386479&esap=1&nnc=0&it=1
1748,2020-1-10-0-08-EM-386445,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088465-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8Njwy,Adjudicacion Global,0.0,20-10-2020 10:49 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386445&esap=1&nnc=0&it=1
1749,2020-1-10-0-08-EM-386444,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088398-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8Njw2,Adjudicacion Global,0.0,20-10-2020 10:49 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386444&esap=1&nnc=0&it=1
1750,2020-1-10-0-08-EM-386443,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088462-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8NjM8,Adjudicacion Global,0.0,20-10-2020 10:49 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386443&esap=1&nnc=0&it=1
1751,2020-1-10-0-08-EM-386442,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088467-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8NjI8,Adjudicacion Global,0.0,20-10-2020 10:48 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386442&esap=1&nnc=0&it=1
1752,2020-1-10-0-08-EM-386441,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088461-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8NjE0,Adjudicacion Global,0.0,20-10-2020 10:48 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386441&esap=1&nnc=0&it=1
1753,2020-0-12-0-08-EM-029186,PEDIDO 20-1984 SUMINISTRO E INSTALACION DE CAMA ELECTRICA Y CON BATERIA DE CUIDADOS INTENSIVOS FICHA TECNICA 102487,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDYxMDU3,Adjudicacion Global,0.0,20-10-2020 10:45 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-08-EM-029186&esap=1&nnc=0&it=1
1754,2020-0-12-0-12-EM-030306,138 - EQUIPO DE RAYOS X PORTATIL MOTORIZADO.,MINISTERIO DE SALUD/Compras (ministerio de salud),MINISTERIO DE SALUD,Autorizado,0,NTwwMTYzNFs2NjM9MFs2MDIzNDU0,Adjudicacion Global,0.0,20-10-2020 10:43 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-0-12-EM-030306&esap=1&nnc=0&it=1
1755,2020-0-12-99-08-EM-009705,SC-5421 INSUMOS MEDICOS QUIRURGICOS,MINISTERIO DE SALUD/SECCIÓN DE SUMINISTROS,HOSPITAL SAN MIGUEL ARCÁNGEL,Autorizado,0,NTwwMTYzNFs2NzQ1MVs2MDA2PDI1,Adjudicacion Global,0.0,20-10-2020 10:29 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-99-08-EM-009705&esap=1&nnc=0&it=1
1756,2020-2-66-0-08-EM-017207,SUMINISTROS DE CONDENSADORES PARA PPFGC,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDI8Nz0z,Adjudicacion Global,0.0,20-10-2020 08:38 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-08-EM-017207&esap=1&nnc=0&it=1
1757,2020-2-66-0-04-EM-017198,"SONDA DE NIVEL PARA POZO , GPS PORTATIL",INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDI8NjY8,Adjudicacion Global,0.0,20-10-2020 08:37 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-04-EM-017198&esap=1&nnc=0&it=1
1758,2020-2-66-0-08-EM-016546,ELECTRODO PARA MEDIDOR PH ELECTRODO PH PARA AGUAS RESIDUALES Y MUESTRAS DIFICILES,INSTITUTO DE ACUEDUCTOS Y ALCANTARILLADOS NACIONALES/DEPARTAMENTO DE COMPRA,SEDE,Autorizado,0,NTwwMTc2M1s2MD0wMls2MDUzNzEy,Adjudicacion Global,0.0,20-10-2020 08:36 AM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-2-66-0-08-EM-016546&esap=1&nnc=0&it=1
1759,2020-1-10-0-08-EM-386439,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088399-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8NjUz,Adjudicacion Global,0.0,19-10-2020 05:14 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386439&esap=1&nnc=0&it=1
1760,2020-0-18-01-05-EM-049678,"SERVICIO DE ALOJAMIENTO Y ALIMENTACIÓN, DE LOS MIEMBROS DE LA FUERZA PÚBLICA(PLAN DE ACUARTELAMIENTO GENERAL).",Ministerio de Seguridad Pública/COMPRAS,SEDE,Autorizado,0,PTAxNzBbNjw0MDVbNjAyMzE9MA==,Adjudicacion Global,0.0,19-10-2020 04:05 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-18-01-05-EM-049678&esap=1&nnc=0&it=1
1761,2020-1-10-0-08-EM-386427,RESPIRADOR FACIAL CONTRA PARTÍCULAS DE ALTA FILTRACIÓN CON O SIN VÁLVULA DE EXHALACIÓN KN-95 REQUISICIÓN No.10088466-08-21,CAJA DE SEGURO SOCIAL/DIRECCION DE COMPRAS,SEDE,Autorizado,0,NTwwMTY9NVs2MDEwM1s2MDI8NTcy,Adjudicacion Global,0.0,19-10-2020 04:04 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-1-10-0-08-EM-386427&esap=1&nnc=0&it=1
1762,2020-0-12-14-08-EM-019069,"REQ 20-1903 - SOLUCIÓN PARA HEMOFILTRACIÓN SIN POTASIO, I.V F.T. 105051.",MINISTERIO DE SALUD/Compras (H. SANTO TOMÁS),HOSPITAL SANTO TOMÁS,Autorizado,0,NTwwMTYzNFs2NjwyMVs2MDI1NDE1,Adjudicacion Global,0.0,19-10-2020 03:26 PM,https://www.panamacompra.gob.pa/Inicio/#!/vistaPreviaCP?NumLc=2020-0-12-14-08-EM-019069&esap=1&nnc=0&it=1
